product_id,order_id
ee0698233ed7e7c83c26c24f3efe315d,1
eed5cbd74fac3bd79b7c7ec95fa7507d,5
eef398550dd9575d23eb2d8be74bd45a,5
ef335a744a67679ed37e8698353dfc95,2
ef5d149e671d0d67a962eceb26d972c8,2
ef60a683caacd212b1cc7b356283c2de,1
f0ea71b6e2ab4cb3bd8f5ba522a25a56,4
f18333439cbbfd0ae30acf09ae09c0f0,1
f1cfcd7f3806fd98650ab8dda3b7dfea,3
f22ccf28078d6ba8961033bc6a20bc12,1
f2317e7dd5b1b4dea36595ff6db6f14b,2
f4470c119e77b79863901b5d2152fc6f,1
f524a09994004b2dabb3d13cf1a041fb,1
f52a0f70e54976873a4a7402349c6105,1
f538ab9eecaa662135da8cb772bc8236,1
f55cd6a68f96c3041176998ce1850ff3,2
f58e45b16a42a325c144eb2c46a2bc57,9
f59062775ff63deba00e8b425f127e35,6
f5a0cfa0a3289fb63ddcea79601165d0,1
f71a7ef227514bb1feacf612102d6a19,1
f7c7bd3105bd26ce0de4072af7159f84,5
f849624adffb78b4cd40066ecf73aaeb,2
f92119d44c137a84ea866dc12df68407,1
f9a1a72d4069bf9570e29b9c620bef07,1
f9b1795281ce51b1cf39ef6d101ae8ab,10
fa51e914046aab32764c41356b9d4ea4,2
fa7fc74ae3858461908b3503b355fd5e,1
fb09c649a144a9dfd4546612891e1f11,1
fb34a3bfc66ae09f045f9613fdb7bb5c,2
fb3d7615501eb8155531583652015360,2
fbb1cfc2810efabf3235eccf4530f4ae,2
fbd2a9aa1f115244e2ce115ad8eacfca,1
fc49395ccfb1f65ab0d1352684772112,2
fc5dd987f12a7b823a76a44aa1ba88f6,5
fcb72602e3e6f59e5fdb5c3a4a3de410,2
fcde1899043318107d8f0ae043f69bc3,5
fd85f34d70edf41fbea6a3269d183e00,4
fe1341006261b53f5f8415fb27772e66,2
fe34503c6bccf918db601aaafd4a975a,1
fedccbd5e370e8ddb7aae6fb4cb70347,3
ff09b38ea3889c433325e313807936ea,2
ff6caf9340512b8bf6d2a2a6df032cfa,3
ff8bb42702f38636b348fd7e2332ce2f,1
fff28f91211774864a1000f918ed00cc,1
