product_id,review_score,review_score,review_score
,max,min,mean
b01cedfa96d891427058852f0625e9ee,5.0,5.0,5.0
b02a3f9824b29932f36a74d811f1b14c,4.0,4.0,4.0
b0645512783cc56c9510f08e90a40ede,5.0,5.0,5.0
b0a0c5dd78e644373b199380612c350a,5.0,5.0,5.0
b0c025bfe73a24057cb15eeab19ebdf2,5.0,5.0,5.0
b17a4e7b997ea645dd323bb1bed802ac,4.0,4.0,4.0
b1d207586fca400a2370d50a9ba1da98,5.0,1.0,1.9166666666666667
b20dff2518b593f3092fb7b3ba13588e,5.0,1.0,3.0
b22a81bf3aad8a40e439f0f55dcbdce0,5.0,5.0,5.0
b2545dd62c61d45d55ebaa04d1cb1e23,5.0,1.0,3.75
b25615f18b0de81909e61be53b1351b9,5.0,5.0,5.0
b29fcbd778387a0218e2f058e57bce75,1.0,1.0,1.0
b2c888bdc2e3b970ec418f4c9f9877a3,5.0,5.0,5.0
b36f3c918c91478c4559160022d3f14e,5.0,1.0,1.8125
b3f3d2afe706552a90fd99f870e4ddf5,5.0,5.0,5.0
b44922681ddcd1565a9d62932f20dcfe,5.0,5.0,5.0
b52385de7f52a8dc46d4195e2f77f965,3.0,3.0,3.0
b552f05d01ef252ee3a1855af6f8dd1b,5.0,5.0,5.0
b5778c55de68777a0a3565e03b2e2817,5.0,5.0,5.0
b5d652cabeb01249ad1cf910eef3230b,2.0,2.0,2.0
b5d80a1b72c94ff284760dabb4fb776b,3.0,3.0,3.0
b607bf5bab84cb38111d2b6a10164385,3.0,1.0,2.0
b61d1388a17e3f547d2bc218df02335b,5.0,2.0,4.0
b67444235c5d1da1b9e136f66fdf3fd0,5.0,5.0,5.0
b690fe3d3dd6223b85382ccca04ffbde,5.0,1.0,3.0
b71e22caa2e31ed1309fd01850d79ea4,5.0,4.0,4.5
b72e2daf4a916d46eb0076071027d05b,5.0,3.0,4.5
b77b1c083bc9bd1bbceccc2346cd02f4,3.0,3.0,3.0
b7f980dbd49d4059a8c4acbada394e4b,5.0,4.0,4.5
b861b1b731a9102704784b9912aca82a,5.0,5.0,5.0
b8c2cf7e813b0eb7ec62f7459217b22c,5.0,3.0,3.6666666666666665
b91982b3afff5d274cf34ce54801a8e6,5.0,5.0,5.0
b983a426eb1ebed80a196089a031a8f4,5.0,5.0,5.0
b9adb2d8377c195da59e75743dbb7133,5.0,5.0,5.0
ba4a6f5b128eec53f68288f5238f9971,4.0,4.0,4.0
ba71302e3a8b2129024487a3e54bc2fa,1.0,1.0,1.0
bac2d18d169f029e0721b8aca9c8f269,5.0,5.0,5.0
baded889837476e342ac1e93c87ce383,3.0,3.0,3.0
bb1c86c0b1cd8da99fbd48d798abcca0,3.0,3.0,3.0
bb69b35babb38529a803d3f77d1e7454,3.0,3.0,3.0
bb80645f347f26e0a4da138c7b2745aa,5.0,5.0,5.0
bbdef93b1bffe87d66bc97697e58c1ad,5.0,5.0,5.0
bc0cf6f75f7db177ba3d47677f5e467f,5.0,5.0,5.0
bc107cfd28a282c85b28e7054aeb729d,3.0,3.0,3.0
bc3d15dd90a6794ea7710f1642aae319,5.0,1.0,4.333333333333333
bcb815bba008d89458e428078c0b9211,5.0,5.0,5.0
bcc4b932676146a860f295538caaff09,3.0,3.0,3.0
bd2ada37b58ae94cc838b9c0569fecd8,5.0,5.0,5.0
bd421826916d3e1d445cb860cea3c0fb,5.0,5.0,5.0
be59f0b9bd1d08d096188f98168fc987,5.0,5.0,5.0
bed164d9d628cf0593003389c535c6e0,2.0,2.0,2.0
beec9bc2305d3372fa3b3133ba3fd644,4.0,4.0,4.0
bef4997c604c1f7f307936cc0fb143c1,1.0,1.0,1.0
bf1ce2996ddec3052749c74b73b02b86,5.0,4.0,4.666666666666667
bfa0e398bef2d28bb421d42997982cab,5.0,5.0,5.0
bfb85a2851757334da980ac9893a6261,5.0,5.0,5.0
bff35d3572b474e918bb0780723240bb,5.0,5.0,5.0
c09d788af5101df1f542712d2968d4df,5.0,2.0,3.5
c17abb4b4009c10138dec784ec61ba63,5.0,5.0,5.0
c230b471b7e21ff9060e68ee154afd70,2.0,1.0,1.1176470588235294
c243b9426a87ba098db1a7da1512d919,5.0,5.0,5.0
c2ddba1b0149af8ce1b6b0d220f0411a,2.0,2.0,2.0
c2e65424d0c3ca6c8c87576a7307eb90,5.0,5.0,5.0
c2fffbd2b50c3f612755de49109e6d97,4.0,4.0,4.0
c30302f36e15f43c1b85c9cb002028d5,4.0,4.0,4.0
c31d2c7898c24ea73ab60e0660fd693f,4.0,4.0,4.0
c321936f167cdd14866ac591eea36f38,2.0,2.0,2.0
c4777fd2beb13264f71e768685823987,5.0,5.0,5.0
c4ceee876c82b8328e9c293fa0e1989b,1.0,1.0,1.0
c4d92c32b2e02363d3f087c7156a523c,4.0,4.0,4.0
c600d7f13104e8db2ca2b9fa78581409,4.0,4.0,4.0
c60e25a5b45431b1c12be4d04bc9a7fa,5.0,5.0,5.0
c638e232871cb1e760eaa7e724bc3eb2,5.0,2.0,4.0
c647d965c3bd45fa151a61dc4233b7cc,,,
c68b419d9c6038271b85bac98adb0fc9,5.0,5.0,5.0
c73ce46ad401dcf7c05da1cc8a65dea2,1.0,1.0,1.0
c7466f1348d9a1e494343550ac3a2e23,5.0,5.0,5.0
c7858457bc43561ccb96aaa2932cb085,5.0,5.0,5.0
c7a3f1a7f9eef146cc499368b578b884,5.0,3.0,4.333333333333333
c8316575e7ce05609496b6d0b9bce6bd,2.0,2.0,2.0
c892c76504fbc267594383bd0f0d94e8,5.0,5.0,5.0
c92a8559445ec8f63ecf90c7dd910b7d,5.0,5.0,5.0
c9e0665ea8ce2a04e4db1b53be9fc0d2,3.0,3.0,3.0
ca26080d8f0fa848c329fe732f5e34e8,5.0,4.0,4.5
cae7a908351ea0b7acb0086a51f6f565,4.0,1.0,2.5
cb9d764f38ee4d0c00af64d5c388f837,1.0,1.0,1.0
cbe24747d52ccb72f4fd7190c41aff73,5.0,5.0,5.0
cd64fc35f195d70cebe293e0b60dce33,4.0,4.0,4.0
cdbb028dcdcdb294fd86a808b3569c11,5.0,5.0,5.0
cdd63834cc3da0f9225cc20f494dc137,1.0,1.0,1.0
ce215f864c313d0ecf9582661992f4d9,4.0,4.0,4.0
ce5a07feea47b22089fc735f70ae4931,4.0,4.0,4.0
cebad0ed16ecd450b97d2be843d3da86,,,
ceda8168fb181a91487d6e924f42334f,2.0,2.0,2.0
ceeba7d5636e59173cc5f484e913db3d,5.0,5.0,5.0
cef16b173166d8d44b4fbf05b4b43bec,5.0,2.0,3.6666666666666665
cf1c83c0097bce11c715b94f292769b5,4.0,4.0,4.0
cf951c39ef0ca44ee11278e4ece167d1,5.0,5.0,5.0
d0fec025748a38a25d8f8adc72e874de,3.0,3.0,3.0
d1802b79d2e79841cc2cadedd8d4e6a3,3.0,3.0,3.0
d2eb4e94aeb255a953cbd8b97361a848,4.0,4.0,4.0
d3518f8ee8c8bf28b6a1304145b50219,5.0,5.0,5.0
d36c8237f8a0a889aa9d6ac7816097e3,5.0,5.0,5.0
d4959e4f53f19c94abec965e966c7ca9,5.0,5.0,5.0
d5376c3b45290c7a326584c8307ab2c4,5.0,5.0,5.0
d64615580eb89e5d9a6ae0e37135a5fe,1.0,1.0,1.0
d6bcc9649c52a826c656563ffb87a036,5.0,5.0,5.0
d725b0198c31ea044c691b51d13656d4,5.0,3.0,4.0
d73c1e3e6e7bd1420e5904af7a7af651,4.0,4.0,4.0
d73f1e4ad0322d8442fc9591505381aa,5.0,5.0,5.0
d7b39598905ba8e791fe3f1f376d59f9,5.0,1.0,1.5714285714285714
d84a83ff61bb8049f7e620bc023f373d,5.0,5.0,5.0
d85783d7c896fdb2fadbbc19c6a1c58e,5.0,5.0,5.0
d886830f276eaa72305b18639bc4cfce,5.0,5.0,5.0
d8dee61c2034d6d075997acef1870e9b,5.0,5.0,5.0
d96ca12749a77265b27b2cb841f80590,5.0,5.0,5.0
d99e1e07cdfcb6400db4c4eef7b0b15b,4.0,4.0,4.0
da066b813a9bc3f4294eac9aa647c834,4.0,4.0,4.0
db06e3f64ff47ef36a46f8530d002fa5,5.0,5.0,5.0
db1d1a4569fdbae28a0d3340d907f7af,5.0,5.0,5.0
dbe520fb381ad695a7e1f2807d20c765,1.0,1.0,1.0
dc265762419b1b4a46eb0a242e713684,5.0,5.0,5.0
dc6518b93adefc206b0d220c057f8b56,5.0,5.0,5.0
dc8128d60372ee4869b22114e3bc4957,2.0,2.0,2.0
dc9f66a56b89e4278d921898a861a29a,1.0,1.0,1.0
dcda28837e91de197266ec8d4327d0f6,4.0,4.0,4.0
dcea59ebbc38fcdee1974bbe56dc3755,2.0,2.0,2.0
dd9e631c9f1f8008b90fff5170d02c2a,4.0,3.0,3.5
de6702c748c719cbd13bb814f006ba22,5.0,4.0,4.4
df07d0388563ce1b87695a6ae85898da,5.0,5.0,5.0
df3a9e7f7f59298a2bf47cc0917dae1d,5.0,5.0,5.0
df5032e775a51867fcd72f5b742f2f33,5.0,5.0,5.0
dfa3272f8e1bad4867677dfca2d061f3,5.0,5.0,5.0
e034d967d446f193a9d72f30a282c312,5.0,3.0,4.0
e0520a21b848aa7efcb536bbda142e75,4.0,3.0,3.5
e0cc4c7d6a254af178315aa78d7b5256,4.0,4.0,4.0
e0f33a3329af6716a0bb47fd7a664439,5.0,3.0,4.541666666666667
e10758160da97891c2fdcbc35f0f031d,5.0,5.0,5.0
e1c3325750402ab195a7759f01efa494,3.0,1.0,2.0
e1da02256dce4dee2207c36853547c7b,5.0,4.0,4.5
e20be15ef3888b958c8a76a2f0edfc25,5.0,5.0,5.0
e2613182a3d5b61459d52f24823134fb,4.0,4.0,4.0
e275b12a1775bcc17af5524af5ba80b4,5.0,5.0,5.0
e2ad69c2a7ddfff443751c7b57a9c23e,4.0,4.0,4.0
e3b4b906fc11fd64318e4923a3d4594f,4.0,1.0,2.5
e3c816666a7d2a1e7fbf02651e550b78,1.0,1.0,1.0
e3e0c67c30ba9f25ab3a0f8e293737ed,1.0,1.0,1.0
e43443a05db61acfccaca5876b804ba7,5.0,3.0,4.0
e47eff9f97c9536c9f768f86e13252f6,5.0,5.0,5.0
e49a57a6afd465b7d3cd109daf09ca98,4.0,4.0,4.0
e4b0320c22018a6aeacee9b991ccb1fd,5.0,5.0,5.0
e621e5b4cac0fb8cfabee7a4a64bdc52,5.0,5.0,5.0
e64befe356dccc6ed0073c124147269f,4.0,4.0,4.0
e68658c105f5425a8839abcbc722d160,5.0,5.0,5.0
e6d256dd10cfa8e1f36c0423d2b3adff,5.0,5.0,5.0
e76828e87d341935c7d4e9f26420cda0,2.0,2.0,2.0
e77303f7e13ee5a4ec287783bde94c70,2.0,2.0,2.0
e7dceae66fa56a4b4c9d62e72945b17d,5.0,5.0,5.0
e82149ac02d9c909feccea6c879f4610,4.0,4.0,4.0
e878662b68e175a58b5951e44574d5c8,5.0,3.0,4.4
e891d4a9622cae3b9fc2ec558bda155b,5.0,2.0,4.454545454545454
e948cf75e6b64307f7f76a49eaa9fc2f,5.0,5.0,5.0
e952feb7c657aae141c56f208088d511,5.0,5.0,5.0
e987172c2818cc16b2555bc130ac5fac,3.0,3.0,3.0
e9cbc0910ab050cbd92fbeb051c270ea,5.0,5.0,5.0
ea11e700a343582ad56e4c70e966cb36,1.0,1.0,1.0
ea8062a20ca055f459f3a99eccdec4b5,4.0,4.0,4.0
eaecac42c42a65691bc3662b123e884d,5.0,5.0,5.0
eb8d25c0cd79b71775e91ed30a8fb8e8,5.0,5.0,5.0
ebf5a1e0cf87ae9837d87ab93d47a46b,5.0,5.0,5.0
ed000a9f9f04376551e24de254464c9e,4.0,4.0,4.0
ed4359e101555dd1a1b90dea86938a9f,4.0,4.0,4.0
ed906d6a6b38da71e48a5a0037939bfe,4.0,4.0,4.0
ee0698233ed7e7c83c26c24f3efe315d,4.0,4.0,4.0
eed5cbd74fac3bd79b7c7ec95fa7507d,5.0,1.0,3.6
eef398550dd9575d23eb2d8be74bd45a,5.0,4.0,4.8
ef335a744a67679ed37e8698353dfc95,5.0,5.0,5.0
ef5d149e671d0d67a962eceb26d972c8,5.0,5.0,5.0
ef60a683caacd212b1cc7b356283c2de,5.0,5.0,5.0
f0ea71b6e2ab4cb3bd8f5ba522a25a56,5.0,2.0,3.75
f18333439cbbfd0ae30acf09ae09c0f0,5.0,5.0,5.0
f1cfcd7f3806fd98650ab8dda3b7dfea,1.0,1.0,1.0
f22ccf28078d6ba8961033bc6a20bc12,3.0,3.0,3.0
f2317e7dd5b1b4dea36595ff6db6f14b,4.0,2.0,3.0
f4470c119e77b79863901b5d2152fc6f,5.0,5.0,5.0
f524a09994004b2dabb3d13cf1a041fb,5.0,5.0,5.0
f52a0f70e54976873a4a7402349c6105,1.0,1.0,1.0
f538ab9eecaa662135da8cb772bc8236,5.0,5.0,5.0
f55cd6a68f96c3041176998ce1850ff3,5.0,5.0,5.0
f58e45b16a42a325c144eb2c46a2bc57,5.0,1.0,3.4444444444444446
f59062775ff63deba00e8b425f127e35,5.0,1.0,3.3333333333333335
f5a0cfa0a3289fb63ddcea79601165d0,5.0,5.0,5.0
f71a7ef227514bb1feacf612102d6a19,3.0,3.0,3.0
f7c7bd3105bd26ce0de4072af7159f84,5.0,1.0,3.4
f849624adffb78b4cd40066ecf73aaeb,5.0,4.0,4.5
f92119d44c137a84ea866dc12df68407,5.0,5.0,5.0
f9a1a72d4069bf9570e29b9c620bef07,5.0,5.0,5.0
f9b1795281ce51b1cf39ef6d101ae8ab,5.0,1.0,2.9
fa51e914046aab32764c41356b9d4ea4,5.0,5.0,5.0
fa7fc74ae3858461908b3503b355fd5e,4.0,4.0,4.0
fb09c649a144a9dfd4546612891e1f11,1.0,1.0,1.0
fb34a3bfc66ae09f045f9613fdb7bb5c,5.0,5.0,5.0
fb3d7615501eb8155531583652015360,1.0,1.0,1.0
fbb1cfc2810efabf3235eccf4530f4ae,5.0,3.0,4.0
fbd2a9aa1f115244e2ce115ad8eacfca,5.0,5.0,5.0
fc49395ccfb1f65ab0d1352684772112,5.0,4.0,4.5
fc5dd987f12a7b823a76a44aa1ba88f6,5.0,1.0,3.2
fcb72602e3e6f59e5fdb5c3a4a3de410,1.0,1.0,1.0
fcde1899043318107d8f0ae043f69bc3,5.0,1.0,3.8
fd85f34d70edf41fbea6a3269d183e00,5.0,5.0,5.0
fe1341006261b53f5f8415fb27772e66,4.0,3.0,3.5
fe34503c6bccf918db601aaafd4a975a,5.0,5.0,5.0
fedccbd5e370e8ddb7aae6fb4cb70347,5.0,5.0,5.0
ff09b38ea3889c433325e313807936ea,5.0,5.0,5.0
ff6caf9340512b8bf6d2a2a6df032cfa,5.0,1.0,2.3333333333333335
ff8bb42702f38636b348fd7e2332ce2f,4.0,4.0,4.0
fff28f91211774864a1000f918ed00cc,1.0,1.0,1.0
